"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2018","191530030","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/11/2018","191530030","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/12/2018","191530030","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/13/2018","191530030","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/14/2018","191530030","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/15/2018","191530030","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/16/2018","191530030","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/17/2018","191530030","3","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/18/2018","191530030","3","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/19/2018","191530030","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/20/2018","191530030","3","15.5","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/21/2018","191530030","3","17.6","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/22/2018","191530030","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/23/2018","191530030","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/24/2018","191530030","3","14.4","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/25/2018","191530030","3","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/26/2018","191530030","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/27/2018","191530030","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/28/2018","191530030","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/29/2018","191530030","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/30/2018","191530030","3","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/31/2018","191530030","3","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/01/2018","191530030","4","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/02/2018","191530030","4","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/03/2018","191530030","4","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/04/2018","191530030","4","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/05/2018","191530030","4","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/06/2018","191530030","4","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/07/2018","191530030","4","14.2","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/08/2018","191530030","4","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/09/2018","191530030","4","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/10/2018","191530030","4","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/11/2018","191530030","4","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/12/2018","191530030","4","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/13/2018","191530030","4","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/14/2018","191530030","4","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/15/2018","191530030","4","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/16/2018","191530030","4","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/17/2018","191530030","4","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/18/2018","191530030","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/19/2018","191530030","4","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/20/2018","191530030","4","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/21/2018","191530030","4","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/22/2018","191530030","4","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/23/2018","191530030","4","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/24/2018","191530030","4","11.8","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/25/2018","191530030","4","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/26/2018","191530030","4","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/27/2018","191530030","4","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/28/2018","191530030","4","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/29/2018","191530030","4","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/30/2018","191530030","4","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/31/2018","191530030","4","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/02/2018","191532510","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/05/2018","191532510","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/08/2018","191532510","1","11.9","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/17/2018","191532510","1","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/20/2018","191532510","1","16.2","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/23/2018","191532510","1","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/26/2018","191532510","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/29/2018","191532510","1","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6035166709368","-93.7479"
"01/01/2018","191630015","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/02/2018","191630015","3","15.7","ug/m3 LC","59","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/03/2018","191630015","3","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/04/2018","191630015","3","12.4","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/05/2018","191630015","3","9.8","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/06/2018","191630015","3","12.2","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/07/2018","191630015","3","12.7","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/08/2018","191630015","3","17.2","ug/m3 LC","62","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/09/2018","191630015","3","17.4","ug/m3 LC","62","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/10/2018","191630015","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/11/2018","191630015","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/12/2018","191630015","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/13/2018","191630015","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/14/2018","191630015","3","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/15/2018","191630015","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/16/2018","191630015","3","10.7","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/17/2018","191630015","3","18.3","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/18/2018","191630015","3","18.1","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/19/2018","191630015","3","14.5","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/20/2018","191630015","3","16.4","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/21/2018","191630015","3","19.4","ug/m3 LC","66","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
